,date
56652,2015-02-06
56653,2015-02-06
56655,2015-02-06
56656,2015-02-06
56658,2015-02-06
56660,2015-02-06
56667,2015-02-06
56673,2015-02-06
56676,2015-02-06
56679,2015-02-06
56683,2015-02-07
56688,2015-02-07
56691,2015-02-07
56692,2015-02-07
56694,2015-02-07
56695,2015-02-07
56699,2015-02-07
56700,2015-02-07
56701,2015-02-07
56703,2015-02-07
56704,2015-02-07
56705,2015-02-07
56706,2015-02-07
56709,2015-02-07
56710,2015-02-07
56711,2015-02-07
56713,2015-02-07
56714,2015-02-07
56716,2015-02-07
56717,2015-02-07
56722,2015-02-07
56724,2015-02-07
56726,2015-02-07
56730,2015-02-07
56732,2015-02-07
56741,2015-02-07
56744,2015-02-07
56748,2015-02-07
56750,2015-02-07
56753,2015-02-07
56757,2015-02-07
56760,2015-02-07
56761,2015-02-07
56762,2015-02-07
56763,2015-02-07
56765,2015-02-07
56773,2015-02-07
56775,2015-02-07
56777,2015-02-07
56778,2015-02-07
56779,2015-02-07
56784,2015-02-07
56785,2015-02-07
56786,2015-02-07
56788,2015-02-07
56789,2015-02-07
56790,2015-02-07
56792,2015-02-07
56793,2015-02-07
56795,2015-02-07
56796,2015-02-07
56799,2015-02-07
56801,2015-02-07
56805,2015-02-07
56808,2015-02-07
56812,2015-02-07
56818,2015-02-08
56820,2015-02-08
56823,2015-02-08
56824,2015-02-08
56829,2015-02-08
56834,2015-02-08
56835,2015-02-08
56838,2015-02-08
56840,2015-02-08
56842,2015-02-08
56847,2015-02-08
56848,2015-02-08
56849,2015-02-08
56852,2015-02-08
56853,2015-02-08
56856,2015-02-08
56868,2015-02-08
56876,2015-02-08
56879,2015-02-08
56886,2015-02-08
56888,2015-02-08
56889,2015-02-08
56891,2015-02-08
56892,2015-02-08
56894,2015-02-08
56897,2015-02-08
56900,2015-02-08
56902,2015-02-08
56903,2015-02-08
56904,2015-02-08
56906,2015-02-08
56909,2015-02-08
56910,2015-02-08
56911,2015-02-08
56913,2015-02-08
56914,2015-02-08
56916,2015-02-08
56918,2015-02-08
56924,2015-02-08
56925,2015-02-08
56926,2015-02-08
56927,2015-02-08
56929,2015-02-08
56930,2015-02-08
56934,2015-02-08
56935,2015-02-08
56937,2015-02-08
56939,2015-02-08
56942,2015-02-08
56947,2015-02-08
56950,2015-02-08
56951,2015-02-08
56952,2015-02-08
56953,2015-02-08
56956,2015-02-08
56963,2015-02-09
56964,2015-02-09
56967,2015-02-09
56968,2015-02-09
56970,2015-02-09
56973,2015-02-09
56974,2015-02-09
56975,2015-02-09
56980,2015-02-09
56981,2015-02-09
56982,2015-02-09
56985,2015-02-09
56986,2015-02-09
56987,2015-02-09
56988,2015-02-09
56989,2015-02-09
56991,2015-02-09
56992,2015-02-09
56993,2015-02-09
56994,2015-02-09
56995,2015-02-09
56996,2015-02-09
56997,2015-02-09
57001,2015-02-09
57004,2015-02-09
57005,2015-02-09
57009,2015-02-09
57010,2015-02-09
57012,2015-02-09
57013,2015-02-09
57014,2015-02-09
57015,2015-02-09
57017,2015-02-09
57020,2015-02-09
57021,2015-02-09
57022,2015-02-09
57023,2015-02-09
57029,2015-02-09
57034,2015-02-09
57040,2015-02-09
57041,2015-02-09
57042,2015-02-09
57044,2015-02-09
57050,2015-02-09
57061,2015-02-09
57062,2015-02-09
57065,2015-02-09
57068,2015-02-10
57069,2015-02-10
57078,2015-02-10
57080,2015-02-10
57082,2015-02-10
57083,2015-02-10
57086,2015-02-10
57087,2015-02-10
57089,2015-02-10
57090,2015-02-10
57091,2015-02-10
57093,2015-02-10
57098,2015-02-10
57100,2015-02-10
57101,2015-02-10
57103,2015-02-10
57104,2015-02-10
57107,2015-02-10
57109,2015-02-10
57116,2015-02-10
57121,2015-02-10
57123,2015-02-10
57125,2015-02-10
57127,2015-02-10
57128,2015-02-10
57129,2015-02-10
57130,2015-02-10
57132,2015-02-10
57136,2015-02-10
57139,2015-02-10
57142,2015-02-10
57143,2015-02-10
57144,2015-02-10
57146,2015-02-10
57147,2015-02-10
57149,2015-02-10
57154,2015-02-10
57156,2015-02-10
57157,2015-02-10
57158,2015-02-10
57159,2015-02-10
57160,2015-02-10
57162,2015-02-10
57163,2015-02-10
57166,2015-02-10
57170,2015-02-10
57176,2015-02-10
57178,2015-02-10
57179,2015-02-10
57180,2015-02-10
57184,2015-02-10
57185,2015-02-10
57187,2015-02-10
57193,2015-02-11
57196,2015-02-11
57197,2015-02-11
57198,2015-02-11
57204,2015-02-11
57207,2015-02-11
57208,2015-02-11
57210,2015-02-11
57215,2015-02-11
57218,2015-02-11
57219,2015-02-11
57220,2015-02-11
57221,2015-02-11
57222,2015-02-11
57224,2015-02-11
57225,2015-02-11
57226,2015-02-11
57229,2015-02-11
57230,2015-02-11
57231,2015-02-11
57232,2015-02-11
57234,2015-02-11
57235,2015-02-11
57239,2015-02-11
57241,2015-02-11
57243,2015-02-11
57244,2015-02-11
57245,2015-02-11
57246,2015-02-11
57253,2015-02-11
57255,2015-02-11
57256,2015-02-11
57258,2015-02-11
57260,2015-02-11
57261,2015-02-11
57265,2015-02-11
57267,2015-02-11
57269,2015-02-11
57273,2015-02-11
57274,2015-02-11
57275,2015-02-11
57277,2015-02-11
57281,2015-02-11
57283,2015-02-11
57284,2015-02-11
57289,2015-02-11
57290,2015-02-11
57299,2015-02-11
57303,2015-02-11
57324,2015-02-12
57327,2015-02-12
57329,2015-02-12
57330,2015-02-12
57331,2015-02-12
57339,2015-02-12
57340,2015-02-12
57341,2015-02-12
57343,2015-02-12
57344,2015-02-12
57345,2015-02-12
57346,2015-02-12
57353,2015-02-12
57354,2015-02-12
57355,2015-02-12
57363,2015-02-12
57366,2015-02-12
57367,2015-02-12
57368,2015-02-12
57369,2015-02-12
57371,2015-02-12
57372,2015-02-12
57374,2015-02-12
57376,2015-02-12
57378,2015-02-12
57384,2015-02-12
57385,2015-02-12
57386,2015-02-12
57390,2015-02-12
57392,2015-02-12
57393,2015-02-12
57396,2015-02-12
57399,2015-02-12
57403,2015-02-13
57406,2015-02-13
57411,2015-02-13
57412,2015-02-13
57416,2015-02-13
57417,2015-02-13
57418,2015-02-13
57422,2015-02-13
57427,2015-02-13
57429,2015-02-13
57430,2015-02-13
57431,2015-02-13
57432,2015-02-13
57433,2015-02-13
57437,2015-02-13
57438,2015-02-13
57439,2015-02-13
57440,2015-02-13
57441,2015-02-13
57449,2015-02-13
57455,2015-02-13
57458,2015-02-13
57460,2015-02-13
57461,2015-02-13
57462,2015-02-13
57467,2015-02-13
57469,2015-02-13
57470,2015-02-13
57472,2015-02-13
57473,2015-02-13
57474,2015-02-13
57479,2015-02-13
57483,2015-02-13
57488,2015-02-13
57490,2015-02-13
57491,2015-02-13
57492,2015-02-13
57495,2015-02-13
57500,2015-02-13
57508,2015-02-14
57510,2015-02-14
57511,2015-02-14
57513,2015-02-14
57514,2015-02-14
57519,2015-02-14
57520,2015-02-14
57523,2015-02-14
57524,2015-02-14
57527,2015-02-14
57529,2015-02-14
57531,2015-02-14
57532,2015-02-14
57533,2015-02-14
57534,2015-02-14
57542,2015-02-14
57546,2015-02-14
57547,2015-02-14
57550,2015-02-14
57551,2015-02-14
57554,2015-02-14
57555,2015-02-14
57557,2015-02-14
57561,2015-02-14
57568,2015-02-14
57571,2015-02-14
57573,2015-02-14
57575,2015-02-14
57577,2015-02-14
57580,2015-02-14
57581,2015-02-14
57583,2015-02-14
57586,2015-02-14
57589,2015-02-14
57594,2015-02-14
57596,2015-02-14
57597,2015-02-14
57599,2015-02-14
57601,2015-02-14
57602,2015-02-14
57604,2015-02-14
57606,2015-02-15
57607,2015-02-15
57608,2015-02-15
57609,2015-02-15
57610,2015-02-15
57613,2015-02-15
57614,2015-02-15
57617,2015-02-15
57618,2015-02-15
57620,2015-02-15
57633,2015-02-15
57637,2015-02-15
57638,2015-02-15
57643,2015-02-15
57645,2015-02-15
57646,2015-02-15
57647,2015-02-15
57648,2015-02-15
57650,2015-02-15
57651,2015-02-15
57657,2015-02-15
57658,2015-02-15
57659,2015-02-15
57661,2015-02-15
57669,2015-02-15
57670,2015-02-15
57684,2015-02-15
57687,2015-02-15
57689,2015-02-15
57690,2015-02-15
57702,2015-02-15
57703,2015-02-15
57704,2015-02-15
57705,2015-02-15
57709,2015-02-15
57711,2015-02-15
57713,2015-02-15
57715,2015-02-15
57716,2015-02-15
57717,2015-02-15
57719,2015-02-15
57722,2015-02-15
57725,2015-02-15
57726,2015-02-15
57729,2015-02-15
57732,2015-02-15
57736,2015-02-16
57741,2015-02-16
57744,2015-02-16
57747,2015-02-16
57749,2015-02-16
57750,2015-02-16
57751,2015-02-16
57752,2015-02-16
57753,2015-02-16
57758,2015-02-16
57759,2015-02-16
57760,2015-02-16
57761,2015-02-16
57762,2015-02-16
57764,2015-02-16
57766,2015-02-16
57767,2015-02-16
57770,2015-02-16
57772,2015-02-16
57781,2015-02-16
57782,2015-02-16
57784,2015-02-16
57785,2015-02-16
57789,2015-02-16
57790,2015-02-16
57796,2015-02-16
57797,2015-02-16
57798,2015-02-16
57805,2015-02-16
57808,2015-02-16
57809,2015-02-16
57812,2015-02-16
57814,2015-02-16
57815,2015-02-16
57820,2015-02-16
57823,2015-02-16
57826,2015-02-16
57834,2015-02-17
57835,2015-02-17
57836,2015-02-17
57837,2015-02-17
57843,2015-02-17
57847,2015-02-17
57849,2015-02-17
57850,2015-02-17
57851,2015-02-17
57853,2015-02-17
57857,2015-02-17
57858,2015-02-17
57859,2015-02-17
57860,2015-02-17
57866,2015-02-17
57871,2015-02-17
57872,2015-02-17
57875,2015-02-17
57879,2015-02-17
57884,2015-02-17
57886,2015-02-17
57890,2015-02-17
57900,2015-02-17
57902,2015-02-17
57903,2015-02-17
57905,2015-02-17
57906,2015-02-17
57910,2015-02-17
57911,2015-02-17
57913,2015-02-17
57914,2015-02-17
57915,2015-02-17
57916,2015-02-17
57917,2015-02-17
57918,2015-02-17
57920,2015-02-17
57924,2015-02-17
57931,2015-02-17
57932,2015-02-17
57936,2015-02-18
57937,2015-02-18
57941,2015-02-18
57942,2015-02-18
57943,2015-02-18
57946,2015-02-18
57954,2015-02-18
57956,2015-02-18
57961,2015-02-18
57965,2015-02-18
57970,2015-02-18
57971,2015-02-18
57973,2015-02-18
57974,2015-02-18
57975,2015-02-18
57980,2015-02-18
57981,2015-02-18
57982,2015-02-18
57984,2015-02-18
57987,2015-02-18
57988,2015-02-18
57990,2015-02-18
57991,2015-02-18
58004,2015-02-18
58014,2015-02-18
58015,2015-02-18
58016,2015-02-18
58022,2015-02-18
58023,2015-02-18
58027,2015-02-18
58029,2015-02-18
58030,2015-02-18
58031,2015-02-18
58035,2015-02-18
58037,2015-02-19
58039,2015-02-19
58048,2015-02-19
58054,2015-02-19
58055,2015-02-19
58057,2015-02-19
58058,2015-02-19
58065,2015-02-19
58067,2015-02-19
58068,2015-02-19
58069,2015-02-19
58070,2015-02-19
58071,2015-02-19
58072,2015-02-19
58074,2015-02-19
58077,2015-02-19
58078,2015-02-19
58079,2015-02-19
58080,2015-02-19
58082,2015-02-19
58083,2015-02-19
58084,2015-02-19
58088,2015-02-19
58089,2015-02-19
58090,2015-02-19
58092,2015-02-19
58095,2015-02-19
58098,2015-02-19
58104,2015-02-19
58106,2015-02-19
58109,2015-02-19
58111,2015-02-19
58112,2015-02-19
58118,2015-02-19
58119,2015-02-19
58121,2015-02-19
58123,2015-02-19
58126,2015-02-19
58130,2015-02-19
58131,2015-02-19
58134,2015-02-19
58140,2015-02-19
58151,2015-02-20
58154,2015-02-20
58156,2015-02-20
58158,2015-02-20
58160,2015-02-20
58162,2015-02-20
58166,2015-02-20
58167,2015-02-20
58168,2015-02-20
58169,2015-02-20
58170,2015-02-20
58173,2015-02-20
58175,2015-02-20
58176,2015-02-20
58177,2015-02-20
58179,2015-02-20
58186,2015-02-20
58189,2015-02-20
58193,2015-02-20
58195,2015-02-20
58198,2015-02-20
58208,2015-02-20
58209,2015-02-20
58214,2015-02-20
58216,2015-02-20
58223,2015-02-20
58227,2015-02-20
58228,2015-02-20
58232,2015-02-20
58236,2015-02-21
58244,2015-02-21
58245,2015-02-21
58247,2015-02-21
58249,2015-02-21
58251,2015-02-21
58252,2015-02-21
58253,2015-02-21
58255,2015-02-21
58263,2015-02-21
58265,2015-02-21
58266,2015-02-21
58271,2015-02-21
58272,2015-02-21
58274,2015-02-21
58277,2015-02-21
58279,2015-02-21
58280,2015-02-21
58281,2015-02-21
58282,2015-02-21
58288,2015-02-21
58289,2015-02-21
58290,2015-02-21
58291,2015-02-21
58292,2015-02-21
58293,2015-02-21
58294,2015-02-21
58295,2015-02-21
58296,2015-02-21
58297,2015-02-21
58298,2015-02-21
58299,2015-02-21
58302,2015-02-21
58305,2015-02-21
58310,2015-02-21
58313,2015-02-21
58314,2015-02-21
58327,2015-02-21
58328,2015-02-21
58329,2015-02-21
58331,2015-02-21
58336,2015-02-21
58337,2015-02-21
58339,2015-02-21
58340,2015-02-21
58343,2015-02-21
58348,2015-02-22
58358,2015-02-22
58360,2015-02-22
58371,2015-02-22
58374,2015-02-22
58377,2015-02-22
58385,2015-02-22
58387,2015-02-22
58389,2015-02-22
58391,2015-02-22
58397,2015-02-22
58399,2015-02-22
58407,2015-02-22
58410,2015-02-22
58411,2015-02-22
58413,2015-02-22
58415,2015-02-22
58416,2015-02-22
58417,2015-02-22
58418,2015-02-22
58427,2015-02-22
58430,2015-02-22
58432,2015-02-22
58438,2015-02-22
58440,2015-02-22
58445,2015-02-22
58446,2015-02-22
58448,2015-02-22
58450,2015-02-22
58454,2015-02-23
58456,2015-02-23
58459,2015-02-23
58460,2015-02-23
58464,2015-02-23
58465,2015-02-23
58467,2015-02-23
58475,2015-02-23
58477,2015-02-23
58479,2015-02-23
58481,2015-02-23
58482,2015-02-23
58488,2015-02-23
58491,2015-02-23
58492,2015-02-23
58501,2015-02-23
58504,2015-02-23
58507,2015-02-23
58508,2015-02-23
58510,2015-02-23
58512,2015-02-23
58513,2015-02-23
58520,2015-02-23
58521,2015-02-23
58525,2015-02-23
58529,2015-02-23
58530,2015-02-23
58536,2015-02-23
58537,2015-02-23
58543,2015-02-23
58545,2015-02-23
58546,2015-02-23
58547,2015-02-23
58548,2015-02-23
58549,2015-02-23
58550,2015-02-23
58551,2015-02-23
58554,2015-02-23
58557,2015-02-23
58558,2015-02-23
58560,2015-02-23
58561,2015-02-23
58562,2015-02-23
58563,2015-02-23
58571,2015-02-23
58572,2015-02-23
58578,2015-02-23
58581,2015-02-23
58583,2015-02-24
58584,2015-02-24
58587,2015-02-24
58588,2015-02-24
58589,2015-02-24
58590,2015-02-24
58591,2015-02-24
58592,2015-02-24
58593,2015-02-24
58594,2015-02-24
58598,2015-02-24
58599,2015-02-24
58602,2015-02-24
58603,2015-02-24
58606,2015-02-24
58607,2015-02-24
58608,2015-02-24
58610,2015-02-24
58611,2015-02-24
58612,2015-02-24
58615,2015-02-24
58617,2015-02-24
58618,2015-02-24
58627,2015-02-24
58628,2015-02-24
58630,2015-02-24
58633,2015-02-24
58639,2015-02-24
58640,2015-02-24
58643,2015-02-24
58644,2015-02-24
58648,2015-02-24
58650,2015-02-24
58652,2015-02-24
58660,2015-02-24
58666,2015-02-24
58668,2015-02-24
58670,2015-02-24
58672,2015-02-24
58674,2015-02-24
58685,2015-02-25
58687,2015-02-25
58689,2015-02-25
58692,2015-02-25
58697,2015-02-25
58700,2015-02-25
58706,2015-02-25
58713,2015-02-25
58714,2015-02-25
58716,2015-02-25
58717,2015-02-25
58718,2015-02-25
58721,2015-02-25
58734,2015-02-25
58735,2015-02-25
58743,2015-02-25
58744,2015-02-25
58746,2015-02-25
58747,2015-02-25
58748,2015-02-25
58749,2015-02-25
58750,2015-02-25
58751,2015-02-25
58752,2015-02-25
58754,2015-02-25
58755,2015-02-25
58756,2015-02-25
58757,2015-02-25
58765,2015-02-25
58766,2015-02-25
58767,2015-02-25
58770,2015-02-25
58771,2015-02-25
58772,2015-02-25
58775,2015-02-25
58776,2015-02-25
58777,2015-02-25
58778,2015-02-25
58780,2015-02-25
58781,2015-02-25
58788,2015-02-25
58798,2015-02-26
58799,2015-02-26
58801,2015-02-26
58802,2015-02-26
58806,2015-02-26
58807,2015-02-26
58808,2015-02-26
58810,2015-02-26
58811,2015-02-26
58813,2015-02-26
58815,2015-02-26
58816,2015-02-26
58821,2015-02-26
58822,2015-02-26
58823,2015-02-26
58826,2015-02-26
58827,2015-02-26
58828,2015-02-26
58829,2015-02-26
58830,2015-02-26
58831,2015-02-26
58832,2015-02-26
58833,2015-02-26
58835,2015-02-26
58841,2015-02-26
58848,2015-02-26
58849,2015-02-26
58853,2015-02-26
58861,2015-02-26
58862,2015-02-26
58876,2015-02-26
58878,2015-02-26
58879,2015-02-26
58880,2015-02-26
58886,2015-02-26
58887,2015-02-26
58889,2015-02-26
58892,2015-02-26
58896,2015-02-26
58904,2015-02-27
58905,2015-02-27
58906,2015-02-27
58907,2015-02-27
58909,2015-02-27
58913,2015-02-27
58914,2015-02-27
58915,2015-02-27
58918,2015-02-27
58919,2015-02-27
58921,2015-02-27
58923,2015-02-27
58925,2015-02-27
58927,2015-02-27
58928,2015-02-27
58929,2015-02-27
58932,2015-02-27
58934,2015-02-27
58935,2015-02-27
58941,2015-02-27
58942,2015-02-27
58943,2015-02-27
58944,2015-02-27
58945,2015-02-27
58948,2015-02-27
58949,2015-02-27
58950,2015-02-27
58957,2015-02-27
58958,2015-02-27
58962,2015-02-27
58967,2015-02-27
58968,2015-02-27
58969,2015-02-27
58972,2015-02-27
58974,2015-02-27
58975,2015-02-27
58976,2015-02-27
58978,2015-02-27
58979,2015-02-27
58982,2015-02-27
58984,2015-02-27
58985,2015-02-27
58986,2015-02-27
58987,2015-02-27
58989,2015-02-27
58990,2015-02-27
58994,2015-02-27
58995,2015-02-27
58998,2015-02-27
59001,2015-02-27
59004,2015-02-27
59006,2015-02-27
59010,2015-02-27
59011,2015-02-27
59012,2015-02-27
59014,2015-02-27
59016,2015-02-27
59019,2015-02-27
59021,2015-02-27
59022,2015-02-27
59023,2015-02-27
59024,2015-02-27
59028,2015-02-28
59033,2015-02-28
59037,2015-02-28
59043,2015-02-28
59044,2015-02-28
59047,2015-02-28
59048,2015-02-28
59049,2015-02-28
59052,2015-02-28
59056,2015-02-28
59057,2015-02-28
59059,2015-02-28
59063,2015-02-28
59064,2015-02-28
59065,2015-02-28
59066,2015-02-28
59067,2015-02-28
59068,2015-02-28
59069,2015-02-28
59070,2015-02-28
59071,2015-02-28
59075,2015-02-28
59076,2015-02-28
59077,2015-02-28
59079,2015-02-28
59086,2015-02-28
59091,2015-02-28
59094,2015-02-28
59095,2015-02-28
59102,2015-02-28
59114,2015-02-28
59128,2015-02-28
59131,2015-02-28
59133,2015-02-28
59136,2015-02-28
59140,2015-02-28
59141,2015-02-28
59144,2015-02-28
59145,2015-02-28
59146,2015-02-28
59151,2015-03-01
59155,2015-03-01
59157,2015-03-01
59167,2015-03-01
59172,2015-03-01
59178,2015-03-01
59179,2015-03-01
59181,2015-03-01
59182,2015-03-01
59183,2015-03-01
59184,2015-03-01
59185,2015-03-01
59186,2015-03-01
59191,2015-03-01
59192,2015-03-01
59194,2015-03-01
59195,2015-03-01
59196,2015-03-01
59199,2015-03-01
59201,2015-03-01
59205,2015-03-01
59211,2015-03-01
59215,2015-03-01
59216,2015-03-01
59222,2015-03-01
59227,2015-03-01
59235,2015-03-01
59236,2015-03-01
59239,2015-03-01
59240,2015-03-01
59243,2015-03-01
59245,2015-03-01
59249,2015-03-01
59251,2015-03-01
59252,2015-03-01
59253,2015-03-01
59257,2015-03-01
59268,2015-03-02
59270,2015-03-02
59271,2015-03-02
59273,2015-03-02
59274,2015-03-02
59276,2015-03-02
59277,2015-03-02
59279,2015-03-02
59280,2015-03-02
59282,2015-03-02
59285,2015-03-02
59288,2015-03-02
59290,2015-03-02
59291,2015-03-02
59292,2015-03-02
59294,2015-03-02
59298,2015-03-02
59300,2015-03-02
59301,2015-03-02
59302,2015-03-02
59303,2015-03-02
59304,2015-03-02
59306,2015-03-02
59308,2015-03-02
59312,2015-03-02
59316,2015-03-02
59318,2015-03-02
59323,2015-03-02
59324,2015-03-02
59325,2015-03-02
59326,2015-03-02
59329,2015-03-02
59334,2015-03-02
59335,2015-03-02
59337,2015-03-02
59338,2015-03-02
59345,2015-03-02
59346,2015-03-02
59347,2015-03-02
59348,2015-03-02
59352,2015-03-02
59353,2015-03-02
59357,2015-03-02
59359,2015-03-02
59360,2015-03-02
59362,2015-03-02
59364,2015-03-02
59367,2015-03-02
59372,2015-03-02
59374,2015-03-02
59380,2015-03-02
59381,2015-03-02
59384,2015-03-02
59388,2015-03-02
59390,2015-03-02
59394,2015-03-03
59396,2015-03-03
59400,2015-03-03
59401,2015-03-03
59405,2015-03-03
59407,2015-03-03
59409,2015-03-03
59413,2015-03-03
59416,2015-03-03
59417,2015-03-03
59418,2015-03-03
59420,2015-03-03
59421,2015-03-03
59424,2015-03-03
59425,2015-03-03
59429,2015-03-03
59430,2015-03-03
59433,2015-03-03
59434,2015-03-03
59437,2015-03-03
59440,2015-03-03
59441,2015-03-03
59445,2015-03-03
59450,2015-03-03
59453,2015-03-03
59456,2015-03-03
59457,2015-03-03
59458,2015-03-03
59462,2015-03-03
59467,2015-03-03
59468,2015-03-03
59470,2015-03-03
59475,2015-03-03
59476,2015-03-03
59477,2015-03-03
59478,2015-03-03
59480,2015-03-03
59486,2015-03-03
59489,2015-03-03
59491,2015-03-03
59492,2015-03-03
59495,2015-03-03
59500,2015-03-03
59501,2015-03-03
59503,2015-03-03
59504,2015-03-03
59506,2015-03-03
59507,2015-03-03
59508,2015-03-03
59509,2015-03-03
59510,2015-03-03
59512,2015-03-03
59516,2015-03-03
59520,2015-03-03
59521,2015-03-03
59523,2015-03-03
59524,2015-03-04
59528,2015-03-04
59529,2015-03-04
59535,2015-03-04
59537,2015-03-04
59538,2015-03-04
59542,2015-03-04
59553,2015-03-04
59555,2015-03-04
59557,2015-03-04
59559,2015-03-04
59563,2015-03-04
59571,2015-03-04
59572,2015-03-04
59573,2015-03-04
59582,2015-03-04
59585,2015-03-04
59587,2015-03-04
59592,2015-03-04
59593,2015-03-04
59596,2015-03-04
59597,2015-03-04
59598,2015-03-04
59599,2015-03-04
59600,2015-03-04
59603,2015-03-04
59604,2015-03-04
59606,2015-03-04
59607,2015-03-04
59608,2015-03-04
59612,2015-03-04
59617,2015-03-04
59620,2015-03-04
59621,2015-03-04
59624,2015-03-04
59625,2015-03-04
59627,2015-03-04
59631,2015-03-04
59635,2015-03-04
59640,2015-03-05
59641,2015-03-05
59643,2015-03-05
59644,2015-03-05
59651,2015-03-05
59652,2015-03-05
59653,2015-03-05
59655,2015-03-05
59656,2015-03-05
59658,2015-03-05
59661,2015-03-05
59665,2015-03-05
59668,2015-03-05
59670,2015-03-05
59674,2015-03-05
59679,2015-03-05
59680,2015-03-05
59681,2015-03-05
59683,2015-03-05
59684,2015-03-05
59685,2015-03-05
59686,2015-03-05
59688,2015-03-05
59689,2015-03-05
59690,2015-03-05
59691,2015-03-05
59692,2015-03-05
59696,2015-03-05
59697,2015-03-05
59700,2015-03-05
59701,2015-03-05
59704,2015-03-05
59705,2015-03-05
59708,2015-03-05
59709,2015-03-05
59711,2015-03-05
59722,2015-03-05
59725,2015-03-05
59731,2015-03-05
59732,2015-03-05
59735,2015-03-05
59736,2015-03-05
59738,2015-03-05
59742,2015-03-06
59743,2015-03-06
59745,2015-03-06
59747,2015-03-06
59751,2015-03-06
59752,2015-03-06
59759,2015-03-06
59760,2015-03-06
59762,2015-03-06
59766,2015-03-06
59769,2015-03-06
59770,2015-03-06
59771,2015-03-06
59773,2015-03-06
59777,2015-03-06
59778,2015-03-06
59779,2015-03-06
59784,2015-03-06
59785,2015-03-06
59787,2015-03-06
59794,2015-03-06
59796,2015-03-06
59797,2015-03-06
59804,2015-03-06
59806,2015-03-06
59808,2015-03-06
59809,2015-03-06
59812,2015-03-06
59813,2015-03-06
59815,2015-03-06
59816,2015-03-06
59821,2015-03-06
59823,2015-03-06
59824,2015-03-06
59825,2015-03-06
59828,2015-03-06
59829,2015-03-06
59833,2015-03-06
59834,2015-03-06
59836,2015-03-06
59837,2015-03-06
59838,2015-03-06
59843,2015-03-06
59844,2015-03-06
59845,2015-03-06
59846,2015-03-06
59847,2015-03-06
59848,2015-03-06
59849,2015-03-06
59850,2015-03-06
59852,2015-03-06
59853,2015-03-06
59855,2015-03-07
59857,2015-03-07
59861,2015-03-07
59862,2015-03-07
59863,2015-03-07
59864,2015-03-07
59867,2015-03-07
59868,2015-03-07
59873,2015-03-07
59875,2015-03-07
59878,2015-03-07
59879,2015-03-07
